CustomerID,CLV,Segment,Frequency
15703.0,211.5,Low-value,1
15704.0,2293.62,High-value,4
15705.0,143.1,Low-value,1
15706.0,1001.8100000000001,Medium-value,7
15707.0,916.98,Medium-value,4
15708.0,3200.73,High-value,11
15709.0,133.25,Low-value,1
15712.0,1072.3600000000001,Medium-value,5
15713.0,346.75,Low-value,3
15714.0,330.03000000000003,Low-value,2
15716.0,1101.11,Medium-value,4
15717.0,150.3,Low-value,1
15719.0,5028.42,High-value,14
15720.0,598.73,Medium-value,1
15721.0,471.40000000000003,Medium-value,1
15722.0,2169.86,High-value,6
15723.0,190.70000000000002,Low-value,1
15724.0,212.3,Low-value,3
15725.0,415.25,Medium-value,1
15727.0,5159.06,High-value,7
15728.0,-134.8,Low-value,1
15729.0,62.0,Low-value,2
15730.0,1108.38,Medium-value,4
15732.0,294.12,Low-value,2
15733.0,162.3,Low-value,1
15734.0,1339.45,High-value,2
15737.0,1121.21,High-value,12
15738.0,4788.77,High-value,19
15739.0,449.12,Medium-value,1
15740.0,154.88,Low-value,1
15743.0,775.96,Medium-value,4
15744.0,34.8,Low-value,1
15745.0,1071.24,Medium-value,6
15746.0,182.96,Low-value,2
15747.0,946.64,Medium-value,3
15748.0,144.36,Low-value,1
15749.0,21535.9,High-value,4
15750.0,2448.8,High-value,9
15752.0,2618.15,High-value,8
15753.0,79.2,Low-value,1
15754.0,455.67,Medium-value,4
15755.0,2318.88,High-value,8
15756.0,528.01,Medium-value,4
15757.0,714.42,Medium-value,2
15758.0,205.25,Low-value,1
15759.0,253.04000000000002,Low-value,3
15762.0,583.75,Medium-value,2
15763.0,1048.67,Medium-value,3
15764.0,3245.47,High-value,10
15766.0,315.06,Low-value,1
15768.0,581.83,Medium-value,4
15769.0,51823.72,High-value,29
15773.0,635.6800000000001,Medium-value,1
15774.0,270.8,Low-value,1
15775.0,104.9,Low-value,1
15776.0,241.62,Low-value,1
15777.0,1021.61,Medium-value,5
15780.0,475.28000000000003,Medium-value,3
15781.0,333.56,Low-value,4
15782.0,2593.94,High-value,4
15783.0,246.3,Low-value,1
15785.0,2303.75,High-value,8
15786.0,4821.0,High-value,5
15787.0,933.26,Medium-value,3
15789.0,351.3,Low-value,1
15790.0,218.75,Low-value,1
15791.0,1604.44,High-value,3
15793.0,948.96,Medium-value,4
15795.0,610.01,Medium-value,1
15796.0,2663.6600000000003,High-value,10
15797.0,2207.4,High-value,4
15799.0,884.14,Medium-value,3
15800.0,696.89,Medium-value,2
15801.0,1042.19,Medium-value,4
15802.0,-451.42,Low-value,3
15803.0,415.82000000000005,Medium-value,1
15804.0,3848.55,High-value,19
15805.0,5411.87,High-value,20
15806.0,784.58,Medium-value,3
15807.0,903.9,Medium-value,3
15808.0,3641.07,High-value,5
15809.0,399.21,Medium-value,6
15810.0,1145.43,High-value,7
15811.0,2171.32,High-value,9
15812.0,1801.14,High-value,5
15813.0,1303.9099999999999,High-value,2
15814.0,1842.73,High-value,6
15815.0,2100.6,High-value,5
15819.0,1905.45,High-value,4
15820.0,206.98,Low-value,1
15821.0,570.96,Medium-value,2
15822.0,885.47,Medium-value,2
15823.0,-840.76,Low-value,2
15825.0,532.94,Medium-value,1
15826.0,1649.3600000000001,High-value,4
15827.0,1641.48,High-value,20
15829.0,636.14,Medium-value,2
15830.0,547.7,Medium-value,2
15831.0,740.64,Medium-value,4
15832.0,836.79,Medium-value,1
15834.0,2076.3,High-value,6
15835.0,954.09,Medium-value,4
15836.0,117.47,Low-value,2
15837.0,391.98,Medium-value,1
15838.0,33350.76,High-value,21
15839.0,1020.74,Medium-value,5
15840.0,345.65999999999997,Low-value,3
15841.0,1209.1,High-value,6
15843.0,118.95,Low-value,1
15844.0,130.73999999999998,Low-value,1
15845.0,3650.87,High-value,10
15847.0,389.27,Medium-value,2
15850.0,234.88,Low-value,2
15852.0,160.71,Low-value,2
15853.0,110.8,Low-value,1
15854.0,2969.12,High-value,12
15855.0,712.24,Medium-value,5
15856.0,15929.74,High-value,31
15857.0,297.0,Low-value,1
15858.0,1427.57,High-value,5
15860.0,965.16,Medium-value,8
15861.0,2981.92,High-value,9
15862.0,832.88,Medium-value,4
15863.0,68.84,Low-value,2
15864.0,1769.78,High-value,8
15865.0,895.13,Medium-value,3
15866.0,211.89,Low-value,1
15867.0,3795.29,High-value,16
15869.0,149.64,Low-value,2
15870.0,351.44,Low-value,1
15872.0,316.25,Low-value,2
15874.0,4330.67,High-value,9
15877.0,437.83,Medium-value,3
15880.0,299.03,Low-value,2
15881.0,438.24,Medium-value,8
15882.0,495.36,Medium-value,5
15883.0,396.48,Medium-value,2
15885.0,379.35,Medium-value,3
15886.0,181.09,Low-value,1
15888.0,141.27,Low-value,2
15889.0,420.07,Medium-value,2
15891.0,511.68,Medium-value,1
15894.0,258.25,Low-value,2
15895.0,179.17,Low-value,1
15897.0,208.59,Low-value,2
15898.0,1379.63,High-value,6
15899.0,56.25,Low-value,1
15900.0,337.28000000000003,Low-value,1
15901.0,351.73,Low-value,3
15903.0,5126.34,High-value,8
15904.0,164.68,Low-value,1
15906.0,1521.79,High-value,8
15907.0,882.72,Medium-value,3
15909.0,191.94,Low-value,1
15910.0,1228.88,High-value,8
15912.0,264.62,Low-value,2
15916.0,1466.01,High-value,10
15917.0,123.1,Low-value,1
15918.0,334.23,Low-value,2
15919.0,525.69,Medium-value,2
15920.0,167.5,Low-value,4
15921.0,323.03000000000003,Low-value,1
15922.0,363.6,Low-value,2
15923.0,127.08,Low-value,1
15925.0,207.15,Low-value,1
15930.0,426.63,Medium-value,1
15932.0,2461.85,High-value,11
15933.0,1107.46,Medium-value,3
15935.0,416.86,Medium-value,2
15937.0,145.35000000000002,Low-value,1
15938.0,404.58000000000004,Medium-value,5
15939.0,6102.26,High-value,16
15940.0,31.799999999999997,Low-value,2
15942.0,337.44,Low-value,1
15944.0,325.1,Low-value,1
15945.0,181.0,Low-value,1
15947.0,1708.24,High-value,1
15948.0,955.24,Medium-value,2
15949.0,364.72,Low-value,2
15950.0,1684.46,High-value,5
15951.0,669.57,Medium-value,3
15952.0,781.91,Medium-value,4
15953.0,1632.43,High-value,10
15955.0,4389.81,High-value,16
15957.0,428.89,Medium-value,1
15958.0,104.35,Low-value,1
15963.0,470.76,Medium-value,2
15965.0,808.87,Medium-value,4
15967.0,397.68,Medium-value,2
15969.0,582.9,Medium-value,4
15970.0,314.09999999999997,Low-value,1
15971.0,4199.85,High-value,12
15973.0,99.77000000000002,Low-value,3
15974.0,3429.55,High-value,8
15975.0,371.01,Medium-value,1
15976.0,427.64,Medium-value,2
15977.0,1054.73,Medium-value,2
15978.0,1098.78,Medium-value,1
15980.0,2398.86,High-value,3
15981.0,3408.48,High-value,8
15983.0,1465.12,High-value,4
15984.0,2759.93,High-value,11
15985.0,1037.42,Medium-value,3
15986.0,168.12,Low-value,1
15987.0,1432.77,High-value,7
15988.0,156.78,Low-value,1
15990.0,792.11,Medium-value,2
15992.0,41.989999999999995,Low-value,1
15993.0,2736.92,High-value,10
15994.0,414.27,Medium-value,1
15996.0,1016.68,Medium-value,7
15998.0,3074.42,High-value,6
16000.0,12393.7,High-value,3
16003.0,2735.37,High-value,5
16005.0,578.71,Medium-value,4
16006.0,101.4,Low-value,1
16007.0,1693.81,High-value,4
16008.0,478.78,Medium-value,3
16009.0,972.11,Medium-value,4
16010.0,392.4,Medium-value,3
16011.0,3352.96,High-value,16
16012.0,1415.29,High-value,3
16013.0,33366.25,High-value,54
16014.0,637.58,Medium-value,4
16015.0,689.7,Medium-value,4
16016.0,1440.06,High-value,10
16017.0,211.88,Low-value,1
16018.0,408.9,Medium-value,2
16019.0,3450.24,High-value,10
16020.0,851.01,Medium-value,3
16022.0,602.63,Medium-value,1
16023.0,719.81,Medium-value,3
16024.0,251.03,Low-value,1
16025.0,439.65999999999997,Medium-value,1
16026.0,236.09,Low-value,1
16027.0,852.12,Medium-value,7
16029.0,53168.69,High-value,76
16030.0,331.24,Low-value,1
16031.0,547.9,Medium-value,2
16033.0,8690.03,High-value,27
16034.0,437.70000000000005,Medium-value,3
16036.0,758.9200000000001,Medium-value,2
16037.0,855.02,Medium-value,3
16038.0,454.33,Medium-value,4
16040.0,1313.55,High-value,3
16041.0,3166.4,High-value,3
16042.0,1127.57,High-value,7
16043.0,773.99,Medium-value,4
16045.0,1340.7,High-value,4
16048.0,243.69000000000003,Low-value,3
16049.0,1074.81,Medium-value,3
16050.0,137.9,Low-value,1
16052.0,362.06,Low-value,1
16053.0,1511.95,High-value,2
16054.0,783.9,Medium-value,1
16055.0,134.8,Low-value,1
16056.0,650.75,Medium-value,1
16057.0,2140.2200000000003,High-value,10
16059.0,1453.16,High-value,6
16061.0,-29.95,Low-value,1
16062.0,1153.62,High-value,4
16063.0,335.32,Low-value,1
16065.0,367.14,Medium-value,1
16066.0,1521.04,High-value,5
16070.0,852.15,Medium-value,2
16071.0,326.24,Low-value,1
16072.0,584.3199999999999,Medium-value,1
16073.0,94.35000000000001,Low-value,2
16076.0,2173.53,High-value,11
16078.0,79.2,Low-value,1
16079.0,1352.0,High-value,3
16080.0,176.6,Low-value,3
16081.0,2799.42,High-value,5
16083.0,1317.62,High-value,2
16084.0,436.18,Medium-value,1
16085.0,981.51,Medium-value,5
16086.0,1119.31,High-value,6
16091.0,315.06,Low-value,2
16092.0,779.36,Medium-value,5
16093.0,17.0,Low-value,1
16094.0,1041.83,Medium-value,6
16096.0,320.62,Low-value,1
16097.0,185.04999999999998,Low-value,1
16098.0,2005.63,High-value,7
16099.0,731.9,Medium-value,3
16101.0,1245.96,High-value,3
16102.0,1842.14,High-value,3
16103.0,1429.64,High-value,6
16104.0,298.21,Low-value,1
16105.0,336.96,Low-value,1
16106.0,108.38,Low-value,1
16107.0,3204.1600000000003,High-value,7
16108.0,816.1,Medium-value,2
16109.0,611.88,Medium-value,2
16110.0,1320.95,High-value,3
16112.0,195.74,Low-value,4
16113.0,161.38,Low-value,1
16114.0,135.75000000000003,Low-value,1
16115.0,1660.8799999999999,High-value,8
16116.0,592.88,Medium-value,2
16117.0,232.21,Low-value,1
16119.0,423.36,Medium-value,2
16120.0,1294.14,High-value,5
16121.0,854.66,Medium-value,2
16122.0,684.42,Medium-value,4
16123.0,307.78000000000003,Low-value,1
16124.0,187.15,Low-value,2
16125.0,289.35,Low-value,1
16126.0,6287.77,High-value,4
16127.0,656.25,Medium-value,1
16128.0,1880.22,High-value,5
16131.0,3506.54,High-value,6
16133.0,14305.66,High-value,46
16134.0,603.69,Medium-value,3
16135.0,517.55,Medium-value,1
16136.0,709.38,Medium-value,3
16138.0,-7.95,Low-value,1
16139.0,635.4100000000001,Medium-value,3
16140.0,703.77,Medium-value,4
16141.0,620.4,Medium-value,1
16142.0,535.34,Medium-value,1
16143.0,2419.84,High-value,7
16144.0,175.2,Low-value,1
16145.0,3741.98,High-value,18
16146.0,734.13,Medium-value,3
16147.0,375.0,Medium-value,1
16148.0,76.32000000000001,Low-value,1
16149.0,280.52,Low-value,2
16150.0,1906.07,High-value,10
16152.0,1829.04,High-value,1
16153.0,1824.23,High-value,5
16156.0,2994.62,High-value,13
16157.0,644.24,Medium-value,4
16159.0,348.2,Low-value,1
16160.0,1009.4499999999999,Medium-value,4
16161.0,5311.08,High-value,26
16162.0,37.4,Low-value,1
16163.0,441.59999999999997,Medium-value,3
16164.0,802.53,Medium-value,4
16168.0,3770.6,High-value,28
16169.0,1822.97,High-value,4
16170.0,1880.42,High-value,7
16171.0,73.19999999999999,Low-value,1
16172.0,1140.21,High-value,5
16173.0,1406.57,High-value,7
16174.0,1009.55,Medium-value,3
16175.0,1037.5900000000001,Medium-value,4
16177.0,331.95,Low-value,1
16178.0,197.9,Low-value,1
16179.0,215.83,Low-value,1
16180.0,10217.48,High-value,10
16181.0,305.54,Low-value,1
16182.0,6617.65,High-value,4
16183.0,338.71000000000004,Low-value,1
16184.0,1155.54,High-value,7
16185.0,529.41,Medium-value,2
16186.0,3991.94,High-value,13
16187.0,6841.24,High-value,17
16188.0,981.86,Medium-value,4
16189.0,215.48,Low-value,2
16190.0,215.08,Low-value,1
16191.0,4913.32,High-value,25
16193.0,314.45,Low-value,1
16198.0,400.68100000000004,Medium-value,1
16200.0,1068.8700000000001,Medium-value,2
16201.0,1821.52,High-value,5
16202.0,365.27,Medium-value,1
16203.0,589.15,Medium-value,5
16204.0,384.18,Medium-value,1
16205.0,757.63,Medium-value,4
16206.0,537.0600000000001,Medium-value,4
16207.0,394.38,Medium-value,1
16208.0,664.26,Medium-value,2
16209.0,2262.62,High-value,5
16210.0,21086.3,High-value,18
16211.0,542.77,Medium-value,2
16212.0,681.19,Medium-value,3
16213.0,159.0,Low-value,1
16214.0,1062.75,Medium-value,3
16215.0,242.35,Low-value,1
16216.0,914.9300000000001,Medium-value,1
16217.0,259.39000000000004,Low-value,4
16218.0,3054.87,High-value,8
16221.0,860.86,Medium-value,3
16222.0,773.55,Medium-value,1
16224.0,1295.3,High-value,4
16225.0,1096.32,Medium-value,5
16226.0,255.12,Low-value,3
16227.0,308.32000000000005,Low-value,2
16229.0,1010.6,Medium-value,2
16230.0,542.03,Medium-value,2
16232.0,983.23,Medium-value,5
16233.0,422.13,Medium-value,5
16235.0,858.41,Medium-value,6
16236.0,432.2,Medium-value,1
16239.0,372.9,Medium-value,3
16240.0,3693.81,High-value,5
16241.0,2590.31,High-value,13
16242.0,3574.91,High-value,8
16243.0,409.1,Medium-value,2
16244.0,1522.75,High-value,2
16245.0,1352.36,High-value,5
16247.0,114.56,Low-value,1
16248.0,152.94,Low-value,1
16249.0,1800.07,High-value,5
16250.0,389.44,Medium-value,2
16252.0,-295.09000000000003,Low-value,1
16253.0,3665.62,High-value,3
16255.0,2609.3,High-value,10
16256.0,732.63,Medium-value,2
16257.0,46.95,Low-value,1
16258.0,5203.51,High-value,5
16260.0,1035.45,Medium-value,1
16261.0,728.54,Medium-value,4
16262.0,-31.65,Low-value,1
16265.0,5423.15,High-value,11
16266.0,861.89,Medium-value,7
16268.0,667.65,Medium-value,2
16270.0,1141.24,High-value,1
16271.0,1398.69,High-value,6
16272.0,411.7,Medium-value,1
16274.0,351.75,Low-value,1
16275.0,559.87,Medium-value,1
16276.0,810.6,Medium-value,1
16278.0,537.83,Medium-value,3
16279.0,1489.88,High-value,4
16281.0,2062.06,High-value,1
16282.0,168.3,Low-value,1
16283.0,1531.51,High-value,7
16284.0,812.68,Medium-value,2
16287.0,142.5,Low-value,1
16292.0,280.9,Low-value,2
16293.0,2236.7400000000002,High-value,12
16295.0,1328.55,High-value,4
16297.0,275.4,Low-value,4
16298.0,598.2,Medium-value,3
16302.0,212.82,Low-value,2
16303.0,5305.83,High-value,4
16305.0,361.22,Low-value,1
16306.0,602.27,Medium-value,9
16308.0,2560.0,High-value,4
16309.0,686.6700000000001,Medium-value,3
16311.0,616.26,Medium-value,2
16313.0,274.15000000000003,Low-value,2
16315.0,226.37,Low-value,1
16316.0,2755.56,High-value,12
16317.0,1341.65,High-value,3
16318.0,328.15000000000003,Low-value,1
16319.0,404.40000000000003,Medium-value,1
16320.0,1038.46,Medium-value,2
16321.0,230.70000000000002,Low-value,7
16322.0,326.75,Low-value,2
16323.0,207.50000000000003,Low-value,1
16324.0,408.59000000000003,Medium-value,3
16325.0,510.54,Medium-value,5
16326.0,3014.2200000000003,High-value,15
16327.0,3820.27,High-value,6
16330.0,242.21,Low-value,4
16332.0,1572.8,High-value,8
16333.0,26626.8,High-value,22
16337.0,151.05,Low-value,1
16338.0,214.8,Low-value,1
16339.0,94.05,Low-value,1
16340.0,534.31,Medium-value,1
16341.0,1959.38,High-value,6
16342.0,322.41,Low-value,4
16343.0,328.58,Low-value,2
16344.0,101.10000000000001,Low-value,1
16345.0,565.46,Medium-value,1
16347.0,847.45,Medium-value,2
16348.0,1415.65,High-value,7
16349.0,53.5,Low-value,1
16350.0,1100.47,Medium-value,5
16351.0,153.9,Low-value,1
16352.0,494.44,Medium-value,2
16353.0,6675.71,High-value,23
16354.0,395.8,Medium-value,2
16356.0,210.32,Low-value,4
16357.0,658.88,Medium-value,3
16358.0,2024.95,High-value,5
16359.0,1460.3700000000001,High-value,12
16360.0,3349.57,High-value,8
16361.0,891.21,Medium-value,4
16362.0,627.29,Medium-value,9
16363.0,109.36000000000001,Low-value,1
16364.0,705.79,Medium-value,2
16365.0,1540.42,High-value,9
16366.0,327.3,Low-value,1
16367.0,800.67,Medium-value,2
16368.0,479.91,Medium-value,2
16369.0,1545.41,High-value,3
16370.0,1301.91,High-value,4
16372.0,355.73,Low-value,2
16374.0,466.73,Medium-value,2
16376.0,965.47,Medium-value,3
16377.0,676.2,Medium-value,1
16378.0,362.95,Low-value,3
16379.0,2131.9,High-value,5
16380.0,1743.1499999999999,High-value,1
16383.0,643.76,Medium-value,2
16384.0,584.5,Medium-value,2
16385.0,554.86,Medium-value,3
16386.0,302.57,Low-value,2
16387.0,94.36,Low-value,1
16389.0,1362.27,High-value,5
16392.0,217.89000000000001,Low-value,1
16393.0,2935.8,High-value,20
16394.0,1412.06,High-value,9
16395.0,1482.06,High-value,5
16398.0,1631.15,High-value,4
16399.0,408.02,Medium-value,2
16400.0,303.93,Low-value,1
16401.0,4061.2400000000002,High-value,20
16402.0,293.45,Low-value,2
16403.0,161.05,Low-value,2
16404.0,443.05,Medium-value,1
16405.0,167.25,Low-value,2
16406.0,154.35,Low-value,1
16407.0,2079.68,High-value,10
16409.0,2022.98,High-value,5
16411.0,211.7,Low-value,2
16412.0,135.99,Low-value,1
16413.0,262.2,Low-value,1
16414.0,126.25,Low-value,2
16415.0,200.27,Low-value,1
16416.0,1026.99,Medium-value,4
16418.0,631.12,Medium-value,3
16419.0,945.96,Medium-value,7
16422.0,33805.69,High-value,75
16423.0,346.12,Low-value,1
16424.0,82.56,Low-value,2
16425.0,302.7,Low-value,1
16426.0,1863.76,High-value,10
16427.0,241.06,Low-value,2
16428.0,-2.95,Low-value,1
16429.0,284.55,Low-value,1
16430.0,300.85,Low-value,1
16431.0,623.28,Medium-value,3
16432.0,287.40000000000003,Low-value,1
16433.0,184.26,Low-value,1
16434.0,1511.8,High-value,7
16438.0,798.35,Medium-value,5
16440.0,3640.67,High-value,5
16441.0,381.2,Medium-value,2
16442.0,609.3,Medium-value,3
16444.0,638.77,Medium-value,5
16445.0,230.51,Low-value,1
16446.0,2.8999999999941792,Low-value,3
16447.0,255.91,Low-value,1
16448.0,182.99,Low-value,1
16449.0,674.69,Medium-value,3
16450.0,311.92,Low-value,1
16451.0,266.97,Low-value,1
16454.0,-8.15,Low-value,3
16455.0,1841.18,High-value,7
16456.0,2158.18,High-value,5
16457.0,208.36,Low-value,1
16458.0,3482.7400000000002,High-value,18
16460.0,811.23,Medium-value,3
16461.0,142.92,Low-value,1
16462.0,102.0,Low-value,4
16463.0,1383.7,High-value,7
16464.0,1298.66,High-value,3
16466.0,1595.96,High-value,7
16468.0,74.9,Low-value,1
16469.0,625.42,Medium-value,4
16470.0,747.82,Medium-value,5
16471.0,223.95000000000002,Low-value,1
16473.0,314.86,Low-value,4
16474.0,1750.6200000000001,High-value,11
16475.0,544.3,Medium-value,4
16477.0,2494.46,High-value,7
16478.0,331.0,Low-value,3
16479.0,300.83,Low-value,2
16480.0,769.29,Medium-value,1
16482.0,220.62,Low-value,1
16483.0,139.35,Low-value,1
16484.0,379.4,Medium-value,3
16485.0,363.65,Low-value,1
16488.0,492.20000000000005,Medium-value,4
16491.0,731.5,Medium-value,1
16493.0,1329.66,High-value,6
16494.0,826.53,Medium-value,1
16495.0,648.26,Medium-value,3
16496.0,1562.22,High-value,4
16497.0,2965.69,High-value,6
16498.0,86.12,Low-value,3
16499.0,319.1,Low-value,5
16500.0,400.86,Medium-value,6
16503.0,1421.43,High-value,5
16504.0,465.88,Medium-value,1
16505.0,777.6,Medium-value,1
16506.0,90.30000000000001,Low-value,2
16509.0,363.70000000000005,Low-value,1
16510.0,248.1,Low-value,1
16511.0,918.33,Medium-value,3
16513.0,874.59,Medium-value,4
16515.0,1624.14,High-value,5
16516.0,101.69999999999999,Low-value,1
16517.0,162.70000000000002,Low-value,1
16518.0,480.92,Medium-value,3
16519.0,215.07999999999998,Low-value,2
16520.0,1036.6200000000001,Medium-value,4
16523.0,9295.67,High-value,28
16525.0,11895.57,High-value,29
16526.0,290.36,Low-value,1
16527.0,228.06,Low-value,1
16528.0,244.41,Low-value,1
16529.0,455.25,Medium-value,1
16531.0,1244.59,High-value,7
16532.0,6748.8,High-value,3
16533.0,1014.19,Medium-value,5
16535.0,593.75,Medium-value,1
16536.0,538.17,Medium-value,2
16539.0,1388.81,High-value,4
16542.0,119.62,Low-value,1
16545.0,339.3,Low-value,1
16546.0,-95.93000000000013,Low-value,3
16549.0,4034.9,High-value,10
16550.0,2266.25,High-value,9
16551.0,922.12,Medium-value,3
16552.0,379.73,Medium-value,2
16553.0,5664.57,High-value,14
16554.0,641.55,Medium-value,7
16555.0,285.89,Low-value,2
16556.0,3313.79,High-value,7
16557.0,281.85,Low-value,2
16558.0,8257.04,High-value,24
16560.0,816.51,Medium-value,3
16561.0,511.12,Medium-value,2
16563.0,1077.74,Medium-value,1
16565.0,173.7,Low-value,1
16566.0,614.01,Medium-value,6
16567.0,865.6,Medium-value,2
16569.0,124.2,Low-value,1
16570.0,3622.95,High-value,15
16571.0,1285.22,High-value,5
16572.0,999.7,Medium-value,4
16573.0,648.41,Medium-value,4
16574.0,451.44,Medium-value,1
16579.0,-30.6,Low-value,1
16581.0,70.44,Low-value,2
16582.0,313.62,Low-value,1
16583.0,233.45,Low-value,1
16584.0,908.03,Medium-value,3
16586.0,463.95,Medium-value,1
16587.0,225.15,Low-value,1
16589.0,459.24,Medium-value,3
16591.0,213.5,Low-value,1
16592.0,4073.28,High-value,19
16593.0,330.03,Low-value,3
16594.0,181.09,Low-value,1
16595.0,360.16,Low-value,1
16596.0,250.15,Low-value,2
16597.0,90.04,Low-value,1
16598.0,140.7,Low-value,2
16600.0,813.52,Medium-value,6
16601.0,242.7,Low-value,1
16602.0,494.73,Medium-value,2
16603.0,482.47,Medium-value,2
16607.0,3038.67,High-value,16
16609.0,5450.96,High-value,9
16610.0,75.66,Low-value,1
16611.0,120.99,Low-value,2
16612.0,1187.66,High-value,4
16613.0,618.59,Medium-value,1
16614.0,506.19,Medium-value,1
16616.0,500.42,Medium-value,2
16617.0,151.85,Low-value,1
16618.0,2630.64,High-value,6
16619.0,204.41,Low-value,2
16620.0,178.96,Low-value,2
16621.0,813.48,Medium-value,4
16623.0,129.45000000000002,Low-value,1
16624.0,810.57,Medium-value,2
16625.0,333.08,Low-value,1
16626.0,4379.65,High-value,20
16627.0,322.8,Low-value,1
16628.0,2183.04,High-value,6
16629.0,408.63,Medium-value,2
16633.0,2878.15,High-value,7
16634.0,217.9,Low-value,2
16637.0,1124.59,High-value,5
16638.0,1676.47,High-value,11
16639.0,1169.38,High-value,4
16641.0,231.1,Low-value,1
16642.0,679.83,Medium-value,3
16643.0,487.51,Medium-value,1
16644.0,833.78,Medium-value,2
16647.0,214.06,Low-value,2
16648.0,270.86,Low-value,2
16650.0,518.42,Medium-value,1
16652.0,6654.26,High-value,11
16653.0,1166.92,High-value,3
16654.0,594.97,Medium-value,5
16655.0,3789.52,High-value,6
16656.0,8568.24,High-value,21
16657.0,874.43,Medium-value,4
16658.0,123.24,Low-value,1
16659.0,39.12,Low-value,1
16660.0,810.45,Medium-value,5
16665.0,135.4,Low-value,1
16666.0,118.98,Low-value,1
16667.0,567.1800000000001,Medium-value,2
16668.0,306.72,Low-value,6
16669.0,1344.88,High-value,4
16670.0,4022.46,High-value,17
16671.0,1692.27,High-value,3
16672.0,8093.59,High-value,23
16674.0,304.24,Low-value,2
16676.0,1558.72,High-value,5
16678.0,3013.83,High-value,17
16679.0,129.75,Low-value,1
16680.0,183.7,Low-value,1
16681.0,1770.3400000000001,High-value,6
16682.0,1028.0,Medium-value,5
16684.0,65892.08,High-value,31
16685.0,324.24,Low-value,2
16686.0,2940.53,High-value,9
16688.0,1260.8600000000001,High-value,4
16689.0,303.26,Low-value,3
16690.0,208.63,Low-value,3
16692.0,1276.0,High-value,2
16693.0,477.86,Medium-value,2
16696.0,657.9,Medium-value,4
16697.0,112.75,Low-value,1
16698.0,1998.0,High-value,2
16700.0,5040.0,High-value,17
16701.0,5150.2699999999995,High-value,18
16705.0,13946.130000000001,High-value,29
16706.0,531.35,Medium-value,3
16708.0,656.63,Medium-value,1
16709.0,3029.87,High-value,5
16710.0,2467.9900000000002,High-value,10
16711.0,1651.03,High-value,5
16712.0,3611.31,High-value,11
16713.0,6827.88,High-value,21
16714.0,879.0600000000001,Medium-value,4
16715.0,301.71999999999997,Low-value,1
16716.0,319.8000000000001,Low-value,3
16717.0,3263.06,High-value,9
16718.0,606.0500000000001,Medium-value,1
16719.0,1753.72,High-value,8
16720.0,152.95,Low-value,1
16721.0,292.47,Low-value,1
16722.0,4711.21,High-value,16
16723.0,576.4,Medium-value,2
16725.0,752.32,Medium-value,8
16726.0,1358.74,High-value,5
16727.0,256.32,Low-value,1
16728.0,1048.28,Medium-value,4
16729.0,7041.69,High-value,26
16730.0,702.79,Medium-value,4
16732.0,603.75,Medium-value,1
16734.0,646.76,Medium-value,3
16735.0,2216.06,High-value,7
16737.0,417.6,Medium-value,1
16738.0,3.75,Low-value,1
16739.0,312.55,Low-value,2
16742.0,0.0,Low-value,2
16743.0,2166.88,High-value,8
16744.0,1291.91,High-value,7
16745.0,7157.1,High-value,18
16746.0,6676.76,High-value,19
16747.0,826.96,Medium-value,4
16748.0,1515.9,High-value,5
16750.0,623.93,Medium-value,5
16751.0,1764.72,High-value,1
16752.0,207.5,Low-value,1
16753.0,223.92000000000002,Low-value,1
16754.0,2002.4,High-value,1
16755.0,1463.23,High-value,5
16756.0,239.4,Low-value,1
16757.0,106.83000000000001,Low-value,1
16758.0,369.34000000000003,Medium-value,1
16759.0,772.84,Medium-value,4
16761.0,316.62,Low-value,1
16762.0,1207.24,High-value,3
16763.0,594.9,Medium-value,2
16764.0,2749.9500000000003,High-value,18
16765.0,34.0,Low-value,1
16766.0,1145.6,High-value,2
16767.0,5575.56,High-value,11
16768.0,458.04,Medium-value,5
16769.0,361.54,Low-value,1
16770.0,731.9,Medium-value,6
16771.0,2242.61,High-value,5
16773.0,171.59,Low-value,1
16774.0,654.92,Medium-value,5
16775.0,1691.51,High-value,11
16776.0,371.54,Medium-value,1
16777.0,222.62,Low-value,2
16778.0,245.94,Low-value,2
16779.0,10436.05,High-value,28
16780.0,422.24,Medium-value,2
16781.0,294.65000000000003,Low-value,2
16782.0,2230.3,High-value,19
16784.0,107.6,Low-value,1
16788.0,594.39,Medium-value,2
16789.0,80.80000000000001,Low-value,1
16790.0,1520.1200000000001,High-value,8
16791.0,1690.28,High-value,8
16792.0,110.38,Low-value,2
16793.0,243.84,Low-value,1
16794.0,1175.3,High-value,12
16795.0,414.88,Medium-value,1
16796.0,305.62,Low-value,1
16800.0,1162.65,High-value,1
16801.0,842.3299999999999,Medium-value,5
16803.0,332.3,Low-value,1
16804.0,536.99,Medium-value,3
16805.0,460.59000000000003,Medium-value,2
16806.0,762.16,Medium-value,4
16807.0,1121.59,High-value,3
16808.0,288.42,Low-value,2
16809.0,912.74,Medium-value,6
16810.0,275.64,Low-value,2
16811.0,547.07,Medium-value,2
16812.0,479.35,Medium-value,1
16813.0,1652.18,High-value,10
16814.0,6408.2,High-value,22
16816.0,417.06,Medium-value,4
16817.0,1446.95,High-value,13
16818.0,3317.9700000000003,High-value,13
16820.0,497.61,Medium-value,1
16823.0,358.38,Low-value,1
16824.0,460.64,Medium-value,2
16825.0,775.18,Medium-value,2
